date,sales,revenue,stock,price,is_promoted
2018-02-23,0.0,0.0,9.0,28.9,0
2019-10-16,0.0,0.0,2.0,1.0,0
2019-04-30,0.0,0.0,5.0,16.9,0
2019-03-09,1.0,2.73,16.0,2.95,0
2019-01-08,0.0,0.0,5.0,0.8,0
2019-02-18,0.0,0.0,15.0,56.9,0
2017-03-07,0.0,0.0,10.0,9.9,0
2019-01-28,0.0,0.0,15.0,9.5,1
2017-11-04,0.0,0.0,11.0,2.65,0
2019-04-29,0.0,0.0,2.0,,0
2019-02-12,0.0,0.0,44.0,4.0,0
2019-09-17,0.0,0.0,7.0,8.9,0
2019-04-01,0.0,0.0,3.0,20.95,1
2018-05-22,0.0,0.0,6.0,11.9,0
2019-02-09,0.0,0.0,2.0,16.95,0
2019-03-30,0.0,0.0,17.0,49.9,0
2017-07-26,0.0,0.0,2.0,9.0,0
2019-09-23,3.0,2.78,38.0,1.0,0
2018-06-23,0.0,0.0,11.0,39.9,0
2018-11-26,0.0,0.0,10.0,3.5,0
2018-07-11,0.0,0.0,2.0,36.95,0
2018-11-22,3.0,2.78,39.0,1.0,0
2018-12-23,0.0,0.0,7.0,1.75,0
2018-07-29,0.0,0.0,2.0,8.9,0
2017-08-24,0.0,0.0,16.0,,0
2019-08-11,0.0,0.0,9.0,4.5,0
2019-10-16,2.0,3.61,2.0,1.95,0
2017-11-30,0.0,0.0,14.0,19.95,0
2019-04-11,0.0,0.0,8.0,17.99,0
2018-02-02,0.0,0.0,6.0,19.9,0
2019-05-30,2.0,2.78,207.0,1.5,0
2019-10-10,0.0,0.0,43.0,39.9,0
2019-04-25,2.0,4.44,9.0,2.4,0
2018-09-21,0.0,0.0,12.0,3.95,0
2017-04-26,0.0,0.0,3.0,27.95,0
2019-10-01,0.0,0.0,3.0,59.9,0
2018-11-17,1.0,2.27,29.0,2.45,1
2019-03-24,0.0,0.0,3.0,2.95,0
2018-06-28,0.0,0.0,8.0,11.95,0
2019-06-11,0.0,0.0,5.0,34.9,0
2017-08-29,0.0,0.0,10.0,9.9,0
2017-09-02,0.0,0.0,8.0,29.9,0
2019-02-13,0.0,0.0,4.0,9.5,0
2017-06-13,0.0,0.0,29.0,3.0,0
2018-08-13,0.0,0.0,5.0,34.95,1
2018-03-04,0.0,0.0,4.0,7.95,0
2017-11-04,0.0,0.0,11.0,8.95,0
2019-07-09,0.0,0.0,2.0,39.9,0
2017-11-10,0.0,0.0,20.0,2.45,0
2017-06-22,0.0,0.0,10.0,3.5,0
2017-03-13,0.0,0.0,8.0,7.25,0
2018-07-14,0.0,0.0,15.0,5.5,0
2017-11-05,0.0,0.0,20.0,,0
2019-02-20,0.0,0.0,11.0,34.9,0
2019-07-12,2.0,1.85,22.0,0.65,0
2019-10-03,0.0,0.0,11.0,24.9,0
2017-09-05,0.0,0.0,7.0,2.45,0
2017-10-07,0.0,0.0,10.0,9.45,0
2019-10-02,0.0,0.0,1.0,20.0,0
2017-12-14,2.0,5.74,59.0,3.1,0
2018-12-25,1.0,10.93,10.0,12.9,0
2017-07-01,0.0,0.0,14.0,0.75,0
2019-01-03,1.0,14.5,4.0,14.5,0
2019-05-11,0.0,0.0,2.0,9.95,0
2019-06-09,0.0,0.0,1.0,219.9,0
2017-11-07,0.0,0.0,7.0,23.25,0
2017-10-13,0.0,0.0,6.0,10.75,0
2018-07-14,0.0,0.0,31.0,0.75,0
2018-03-20,0.0,0.0,5.0,59.9,0
2017-11-20,0.0,0.0,14.0,0.6,0
2018-12-24,0.0,0.0,4.0,3.1,0
2019-09-24,0.0,0.0,1.0,15.0,0
2018-02-05,1.0,0.93,18.0,1.0,0
2018-12-07,0.0,0.0,10.0,6.35,0
2018-06-28,0.0,0.0,3.0,31.5,0
2018-10-23,0.0,0.0,8.0,54.9,0
2017-12-31,0.0,0.0,8.0,20.9,0
2019-07-10,0.0,0.0,7.0,41.9,0
2019-06-29,0.0,0.0,10.0,16.95,0
2019-03-01,0.0,0.0,7.0,12.9,0
2017-07-05,0.0,0.0,69.0,4.5,0
2019-03-19,0.0,0.0,19.0,299.9,1
2019-02-12,0.0,0.0,6.0,39.9,0
2018-09-24,0.0,0.0,14.0,9.25,0
2017-09-24,0.0,0.0,33.0,2.95,0
2017-12-06,0.0,0.0,18.0,7.95,0
2019-02-08,3.0,74.86,62.0,29.95,1
2018-04-05,0.0,0.0,27.0,14.9,0
2018-06-25,0.0,0.0,11.0,10.75,0
2018-09-22,0.0,0.0,12.0,3.95,0
2017-10-21,0.0,0.0,6.0,17.9,0
2017-08-06,0.0,0.0,2.0,10.75,0
2019-02-26,0.0,0.0,188.0,0.75,0
2018-05-13,0.0,0.0,15.0,1.0,0
2019-03-31,0.0,0.0,27.0,3.5,0
2017-09-20,0.0,0.0,17.0,11.95,1
2018-04-19,2.0,1.85,14.0,1.0,0
2018-01-07,0.0,0.0,2.0,10.9,0
2018-09-24,0.0,0.0,4.0,7.0,0
2019-06-03,0.0,0.0,13.0,1.25,0
2019-01-21,13.0,15.05,51.0,1.25,0
2018-07-21,0.0,0.0,7.0,29.95,0
2019-09-05,0.0,0.0,12.0,4.75,0
2018-07-12,0.0,0.0,7.0,19.9,0
2019-04-18,0.0,0.0,9.0,69.9,0
2019-09-01,4.0,110.93,88.0,33.5,1
2019-01-26,2.0,22.2,2.0,14.99,1
2017-01-13,0.0,0.0,7.0,5.99,1
2018-05-30,0.0,0.0,10.0,6.95,0
2019-09-30,0.0,0.0,4.0,5.5,1
2019-08-11,0.0,0.0,3.0,8.95,0
2017-03-17,1.0,2.08,199.0,2.25,0
2019-09-17,0.0,0.0,1.0,5.95,0
2019-04-27,1.0,1.16,16.0,1.25,0
2018-02-13,0.0,0.0,6.0,28.9,0
2017-09-24,0.0,0.0,5.0,6.25,0
2019-07-17,0.0,0.0,3.0,139.9,1
2017-04-07,0.0,0.0,16.0,0.7,0
2017-10-22,0.0,0.0,11.0,1.0,0
2017-06-27,1.0,0.93,12.0,1.0,0
2018-05-24,0.0,0.0,1.0,1.0,0
2017-05-11,0.0,0.0,6.0,7.95,0
2017-05-05,0.0,0.0,41.0,3.5,0
2017-11-21,0.0,0.0,8.0,25.9,0
2018-01-25,0.0,0.0,3.0,14.9,0
2018-04-09,0.0,0.0,49.0,0.6,0
2017-01-10,0.0,0.0,6.0,9.5,0
2019-07-26,3.0,2.78,6.0,0.75,0
2019-03-24,0.0,0.0,2.0,4.0,0
2018-09-13,0.0,0.0,5.0,12.9,0
2019-07-06,1.0,4.58,27.0,3.95,0
2017-05-01,3.0,4.86,0.0,,0
2017-10-15,0.0,0.0,9.0,6.15,0
2018-02-11,0.0,0.0,12.0,11.9,0
2017-09-28,0.0,0.0,3.0,24.5,0
2018-02-20,0.0,0.0,4.0,66.9,0
2017-04-21,0.0,0.0,3.0,0.75,0
2019-03-20,0.0,0.0,48.0,4.9,0
2019-08-26,0.0,0.0,16.0,10.75,1
2019-02-06,0.0,0.0,5.0,2.75,0
2018-11-03,0.0,0.0,1.0,19.9,0
2019-06-18,2.0,231.3,4.0,139.9,1
2018-02-09,0.0,0.0,3.0,39.9,0
2018-09-20,0.0,0.0,1.0,26.9,0
2018-01-17,0.0,0.0,4.0,6.4,1
2019-10-08,0.0,0.0,2.0,199.9,0
2019-04-14,0.0,0.0,9.0,39.9,0
2018-12-21,0.0,0.0,3.0,29.95,0
2018-03-03,0.0,0.0,3.0,12.9,0
2018-04-13,0.0,0.0,9.0,3.75,0
2018-11-20,0.0,0.0,10.0,3.5,1
2017-05-15,0.0,0.0,15.0,11.5,0
2017-11-14,0.0,0.0,21.0,2.45,0
2017-08-21,0.0,0.0,5.0,18.5,1
2018-08-16,0.0,0.0,4.0,44.99,0
2017-09-05,0.0,0.0,2.0,12.95,1
2019-01-28,0.0,0.0,26.0,3.0,0
2017-07-03,0.0,0.0,6.0,7.95,0
2018-12-08,0.0,0.0,5.0,39.5,0
2019-07-07,0.0,0.0,13.0,10.95,0
2017-07-26,0.0,0.0,14.0,3.15,0
2017-01-15,0.0,0.0,9.0,13.0,0
2017-01-08,0.0,0.0,13.0,9.9,1
2017-02-18,1.0,1.2,0.0,,0
2019-01-03,0.0,0.0,4.0,29.9,0
2018-02-25,0.0,0.0,4.0,29.9,0
2019-05-17,0.0,0.0,16.0,18.5,0
2019-10-16,9.0,14.58,213.0,1.75,0
2019-05-10,0.0,0.0,28.0,22.5,0
2017-12-05,0.0,0.0,1.0,5.95,0
2019-01-15,2.0,0.93,12.0,0.5,0
2018-01-31,0.0,0.0,7.0,37.9,0
2019-08-14,0.0,0.0,11.0,15.9,0
2018-06-27,0.0,0.0,3.0,,0
2019-10-01,0.0,0.0,18.0,23.75,0
2018-11-22,0.0,0.0,3.0,24.9,1
2019-01-10,0.0,0.0,10.0,13.95,0
2018-12-18,0.0,0.0,4.0,14.45,0
2018-10-04,0.0,0.0,3.0,59.9,0
2017-10-12,1.0,2.87,10.0,3.1,0
2017-04-23,1.0,3.24,4.0,3.5,0
2018-02-17,1.0,22.84,3.0,26.95,0
2018-07-19,0.0,0.0,1.0,5.9,0
2018-10-13,0.0,0.0,52.0,64.9,0
2017-03-23,0.0,0.0,3.0,8.9,0
2018-02-13,0.0,0.0,14.0,2.25,0
2017-03-16,0.0,0.0,6.0,9.95,0
2019-10-10,5.0,36.86,9.0,14.5,1
2019-01-19,2.0,19.37,2.0,13.95,1
2018-05-05,0.0,0.0,28.0,2.25,0
2018-05-25,0.0,0.0,43.0,2.25,0
2017-10-22,0.0,0.0,2.0,59.99,0
2017-01-09,1.0,5.5,31.0,5.5,0
2017-05-19,0.0,0.0,17.0,10.9,0
2018-11-19,0.0,0.0,16.0,7.5,1
2019-01-14,0.0,0.0,31.0,1.45,0
2019-04-15,0.0,0.0,1.0,299.9,1
2017-02-27,0.0,0.0,17.0,3.95,0
2017-09-19,0.0,0.0,18.0,2.45,0
2019-01-05,0.0,0.0,9.0,19.9,0
2017-11-11,0.0,0.0,33.0,0.5,0
2018-08-28,0.0,0.0,14.0,,0
2017-10-02,0.0,0.0,23.0,11.5,0
2018-11-19,0.0,0.0,4.0,20.9,0
2018-11-08,2.0,5.74,25.0,3.1,0
2017-08-28,0.0,0.0,3.0,7.5,0
2018-08-27,2.0,18.22,1.0,,0
2018-06-15,0.0,0.0,27.0,3.95,0
2018-06-11,0.0,0.0,15.0,1.25,0
2018-05-21,0.0,0.0,326.0,1.15,0
2018-02-09,0.0,0.0,11.0,27.25,0
2018-10-31,0.0,0.0,8.0,0.8,0
2017-11-14,0.0,0.0,10.0,1.4,0
2018-02-18,0.0,0.0,11.0,2.5,0
2018-10-29,5.0,13.66,9.0,2.95,0
2018-01-14,0.0,0.0,1.0,,0
2018-08-31,0.0,0.0,3.0,2.9,0
2018-01-22,0.0,0.0,16.0,7.5,0
2017-08-14,0.0,0.0,18.0,4.5,0
2018-03-07,0.0,0.0,10.0,2.75,0
2018-12-10,0.0,0.0,6.0,20.9,0
2018-08-16,0.0,0.0,19.0,2.45,0
2018-03-17,0.0,0.0,7.0,29.9,0
2019-01-31,0.0,0.0,9.0,6.5,0
2018-01-10,0.0,0.0,8.0,2.65,1
2018-05-12,0.0,0.0,2.0,2.25,1
2017-12-30,0.0,0.0,26.0,4.5,0
2019-07-19,0.0,0.0,3.0,26.9,1
2019-01-25,0.0,0.0,4.0,15.9,0
2017-04-29,0.0,0.0,6.0,59.9,0
2018-03-27,1.0,9.75,11.0,11.5,0
2018-12-15,1.0,4.54,11.0,7.75,1
2018-07-11,0.0,0.0,8.0,7.95,0
2017-09-30,0.0,0.0,6.0,12.99,0
2018-10-08,0.0,0.0,4.0,8.95,0
2018-04-03,2.0,19.8,2.0,9.9,0
2018-12-20,0.0,0.0,6.0,17.5,1
2018-09-01,0.0,0.0,17.0,3.5,0
2018-09-25,0.0,0.0,52.0,3.0,0
2017-07-22,1.0,8.75,3.0,9.45,0
2018-07-03,0.0,0.0,11.0,,0
2017-07-26,0.0,0.0,9.0,49.9,0
2019-07-21,0.0,0.0,6.0,139.95,1
2018-10-05,0.0,0.0,12.0,6.0,0
2018-03-04,0.0,0.0,4.0,31.5,0
2017-12-19,0.0,0.0,9.0,9.9,0
2018-05-13,1.0,8.29,10.0,8.95,0
2017-04-23,0.0,0.0,2.0,8.9,0
2018-01-20,0.0,0.0,6.0,4.45,1
2019-07-21,0.0,0.0,6.0,8.9,1
2018-03-09,3.0,1.39,5.0,0.75,0
2018-11-28,0.0,0.0,7.0,19.9,0
2017-08-29,0.0,0.0,55.0,2.45,0
2019-06-28,0.0,0.0,8.0,64.0,0
2018-03-28,0.0,0.0,15.0,0.68,0
2018-05-23,0.0,0.0,19.0,0.65,0
2017-05-15,0.0,0.0,14.0,10.9,0
2019-10-13,0.0,0.0,52.0,1.95,0
2018-04-18,0.0,0.0,114.0,0.7,0
2019-08-09,0.0,0.0,1.0,28.9,0
2019-07-25,0.0,0.0,11.0,16.9,0
2019-01-11,0.0,0.0,1.0,13.95,0
2017-08-29,1.0,1.81,34.0,,0
2018-11-08,0.0,0.0,117.0,2.75,0
2017-11-22,0.0,0.0,12.0,29.9,0
2019-01-22,0.0,0.0,5.0,39.9,0
2019-07-21,0.0,0.0,5.0,8.25,0
2018-09-17,0.0,0.0,50.0,4.25,0
2018-03-04,0.0,0.0,12.0,8.95,0
2017-05-13,0.0,0.0,27.0,4.05,0
2019-05-09,0.0,0.0,18.0,5.75,0
2019-02-01,0.0,0.0,9.0,23.9,0
2019-10-11,0.0,0.0,12.0,10.65,0
2018-08-25,0.0,0.0,5.0,32.9,1
2018-11-20,0.0,0.0,24.0,0.8,0
2019-03-22,7.0,9.72,48.0,1.5,0
2018-02-12,0.0,0.0,3.0,5.95,0
2019-01-28,0.0,0.0,6.0,10.25,0
2018-08-21,0.0,0.0,28.0,17.9,0
2018-06-25,0.0,0.0,4.0,10.75,0
2017-10-21,3.0,5.56,11.0,2.0,0
2018-11-22,0.0,0.0,7.0,34.95,1
2018-03-28,0.0,0.0,4.0,12.9,0
2019-08-08,0.0,0.0,11.0,3.45,0
2017-01-10,0.0,0.0,2.0,29.9,0
2019-02-11,0.0,0.0,2.0,11.9,0
2017-03-13,0.0,0.0,5.0,34.5,0
2018-02-12,0.0,0.0,6.0,1.95,0
2018-12-19,0.0,0.0,10.0,2.95,0
2018-06-23,0.0,0.0,7.0,8.5,0
2019-09-30,0.0,0.0,23.0,1.95,0
2018-01-16,0.0,0.0,6.0,15.5,0
2017-08-25,0.0,0.0,15.0,3.25,0
2017-09-03,1.0,8.39,3.0,9.9,0
2018-09-20,0.0,0.0,15.0,4.25,0
2018-09-03,0.0,0.0,4.0,11.5,0
2017-11-16,0.0,0.0,6.0,7.95,0
2018-01-11,3.0,50.59,52.0,19.9,0
2019-05-08,0.0,0.0,2.0,0.75,0
2019-06-23,0.0,0.0,4.0,7.9,0
2019-08-29,0.0,0.0,1.0,22.0,1
2019-07-11,0.0,0.0,12.0,6.75,1
2017-12-20,0.0,0.0,5.0,9.5,0
2019-05-17,0.0,0.0,1.0,72.0,0
2017-03-01,0.0,0.0,21.0,3.2,0
2017-11-18,0.0,0.0,4.0,10.9,0
2019-01-04,0.0,0.0,8.0,9.95,0
2018-03-24,0.0,0.0,27.0,1.95,0
2018-04-12,0.0,0.0,10.0,4.25,0
2018-05-08,0.0,0.0,74.0,,0
2019-05-14,0.0,0.0,158.0,0.75,0
2018-07-02,0.0,0.0,23.0,5.75,0
2017-12-20,0.0,0.0,6.0,8.5,0
2019-10-05,2.0,17.0,9.0,8.5,0
2017-09-15,1.0,0.93,14.0,1.0,0
2018-12-27,0.0,0.0,29.0,1.35,0
2018-08-15,0.0,0.0,13.0,2.45,0
2017-12-29,1.0,2.92,46.0,3.15,0
2019-10-26,0.0,0.0,2.0,12.95,0
2018-05-30,0.0,0.0,3.0,2.45,0
2019-02-19,0.0,0.0,9.0,12.95,0
2017-11-01,0.0,0.0,119.0,,0
2018-01-29,0.0,0.0,5.0,21.9,0
2018-06-28,0.0,0.0,10.0,40.9,0
2018-12-09,0.0,0.0,3.0,6.35,0
2019-03-29,0.0,0.0,9.0,15.0,0
2017-09-06,0.0,0.0,24.0,5.95,0
2019-05-19,0.0,0.0,21.0,4.9,0
2019-07-16,0.0,0.0,2.0,16.0,0
2018-10-30,0.0,0.0,7.0,7.5,0
2019-10-27,0.0,0.0,14.0,,0
2018-08-15,0.0,0.0,3.0,8.95,0
2018-05-18,0.0,0.0,12.0,12.95,0
2018-04-26,1.0,1.06,59.0,1.15,0
2018-04-26,0.0,0.0,25.0,1.15,0
2018-10-11,0.0,0.0,113.0,9.9,0
2017-07-23,1.0,2.04,26.0,2.2,0
2017-07-12,0.0,0.0,23.0,41.9,0
2017-04-13,0.0,0.0,17.0,4.5,0
2019-05-18,0.0,0.0,25.0,0.75,0
2018-11-26,0.0,0.0,3.0,29.95,1
2019-10-14,0.0,0.0,12.0,7.5,1
2019-10-09,0.0,0.0,15.0,4.9,0
2017-06-12,0.0,0.0,18.0,16.9,0
2018-10-09,1.0,13.47,4.0,15.9,1
2018-09-25,0.0,0.0,4.0,13.9,0
2018-01-30,0.0,0.0,29.0,1.85,0
2019-09-11,0.0,0.0,38.0,14.9,0
2018-09-27,1.0,2.33,181.0,2.75,0
2018-08-09,0.0,0.0,8.0,2.95,0
2018-12-28,0.0,0.0,5.0,7.75,0
2018-04-25,0.0,0.0,12.0,,0
2019-01-13,0.0,0.0,1.0,22.9,0
2019-02-09,0.0,0.0,2.0,10.9,0
2017-07-10,2.0,1.85,16.0,1.0,0
2017-09-04,0.0,0.0,21.0,0.75,0
2018-06-04,0.0,0.0,15.0,24.9,0
2018-08-03,0.0,0.0,4.0,5.9,0
2017-08-16,2.0,5.46,147.0,2.95,0
2019-04-02,0.0,0.0,6.0,139.9,0
2017-05-23,0.0,0.0,4.0,22.9,0
2017-08-23,6.0,3.89,144.0,0.7,0
2018-04-26,0.0,0.0,3.0,9.0,0
2019-04-27,0.0,0.0,3.0,8.9,0
2019-10-13,0.0,0.0,17.0,3.0,1
2019-03-11,0.0,0.0,3.0,79.9,0
2017-07-03,0.0,0.0,11.0,2.2,1
2019-02-15,1.0,1.62,15.0,1.75,0
2018-06-12,0.0,0.0,50.0,8.25,0
2017-02-11,0.0,0.0,3.0,6.95,0
2018-08-11,1.0,9.81,1.0,10.6,0
2017-07-13,0.0,0.0,2.0,24.5,0
2019-10-30,0.0,0.0,3.0,4.0,0
2017-06-02,0.0,0.0,12.0,13.25,0
2018-10-12,0.0,0.0,10.0,8.9,0
2018-04-24,0.0,0.0,8.0,15.9,0
2018-03-06,0.0,0.0,8.0,7.45,1
2018-04-27,0.0,0.0,18.0,9.9,0
2018-07-16,0.0,0.0,15.0,2.75,0
2017-04-23,0.0,0.0,20.0,7.75,0
2019-01-03,1.0,1.62,25.0,1.75,0
2018-04-06,0.0,0.0,8.0,2.3,0
2019-07-22,0.0,0.0,5.0,8.0,0
2017-11-09,0.0,0.0,4.0,10.75,0
2018-04-22,0.0,0.0,8.0,29.9,0
2018-03-29,0.0,0.0,23.0,1.15,0
2018-04-16,0.0,0.0,4.0,5.9,0
2017-11-22,0.0,0.0,3.0,8.85,0
2017-09-13,0.0,0.0,22.0,1.75,0
2018-11-30,0.0,0.0,23.0,15.9,0
2019-06-05,0.0,0.0,28.0,5.95,1
2018-03-07,0.0,0.0,4.0,10.75,0
2018-11-08,0.0,0.0,5.0,2.75,0
2017-09-23,0.0,0.0,1.0,3.95,1
2019-07-01,6.0,18.06,171.0,3.25,0
2018-11-28,0.0,0.0,14.0,27.95,0
2019-05-31,0.0,0.0,27.0,3.4,1
2018-10-09,1.0,2.78,1.0,3.0,0
2019-07-23,0.0,0.0,13.0,6.9,0
2017-07-27,0.0,0.0,11.0,3.1,1
2019-10-24,0.0,0.0,4.0,35.5,0
2017-11-29,0.0,0.0,14.0,1.25,0
2019-10-28,0.0,0.0,3.0,14.0,0
2017-07-21,0.0,0.0,13.0,9.25,0
2018-06-23,0.0,0.0,8.0,13.9,1
2017-05-13,0.0,0.0,3.0,7.25,0
2018-05-19,0.0,0.0,1.0,59.9,0
2019-10-18,0.0,0.0,23.0,3.25,0
2017-08-10,0.0,0.0,12.0,5.95,0
2018-06-29,0.0,0.0,12.0,16.95,0
2019-10-15,0.0,0.0,20.0,17.9,0
2018-11-13,0.0,0.0,274.0,49.9,0
2018-03-15,0.0,0.0,5.0,5.95,0
2017-10-19,0.0,0.0,4.0,6.99,0
2018-12-29,0.0,0.0,1.0,2.95,0
2017-01-20,0.0,0.0,39.0,3.15,0
2017-06-01,0.0,0.0,6.0,14.9,0
2019-04-08,0.0,0.0,3.0,99.9,0
2018-02-16,0.0,0.0,4.0,12.0,0
2018-04-23,0.0,0.0,4.0,9.0,1
2017-10-10,0.0,0.0,13.0,14.9,0
2019-08-01,0.0,0.0,19.0,2.0,0
2017-10-31,0.0,0.0,46.0,5.75,0
2018-01-17,0.0,0.0,8.0,2.65,1
2017-09-18,1.0,4.45,35.0,5.25,0
2019-03-09,5.0,38.19,10.0,8.25,0
2017-06-15,0.0,0.0,6.0,9.45,1
2019-05-22,0.0,0.0,19.0,1.75,0
2018-06-29,0.0,0.0,5.0,9.15,0
2018-08-24,0.0,0.0,12.0,27.9,0
2019-04-14,2.0,4.44,37.0,1.95,0
2018-07-30,2.0,6.3,10.0,3.4,0
2018-05-05,0.0,0.0,1.0,,0
2019-03-29,0.0,0.0,14.0,1.25,0
2019-09-26,1.0,5.85,60.0,6.9,0
2018-04-13,0.0,0.0,25.0,4.75,0
2019-07-17,0.0,0.0,16.0,9.9,0
2019-03-16,0.0,0.0,3.0,115.5,0
2018-07-31,0.0,0.0,14.0,6.9,0
2019-07-28,2.0,3.24,17.0,1.75,0
2019-10-13,1.0,6.48,33.0,7.0,0
2018-02-03,0.0,0.0,6.0,12.5,0
2019-02-26,0.0,0.0,4.0,99.9,0
2017-12-08,0.0,0.0,12.0,10.9,0
2018-03-15,0.0,0.0,48.0,5.9,0
2019-10-08,0.0,0.0,7.0,124.9,0
2019-06-18,0.0,0.0,7.0,5.5,0
2019-10-08,2.0,1.39,0.0,0.75,0
2018-06-24,0.0,0.0,19.0,3.95,0
2018-04-10,0.0,0.0,4.0,7.75,0
2017-09-12,2.0,16.78,22.0,9.9,1
2017-10-04,0.0,0.0,5.0,6.4,0
2018-07-30,0.0,0.0,1.0,6.0,0
2017-02-03,0.0,0.0,9.0,19.9,0
2018-04-25,0.0,0.0,11.0,5.95,0
2018-04-16,0.0,0.0,48.0,2.5,0
2018-07-10,1.0,0.75,0.0,0.75,0
2017-09-22,0.0,0.0,12.0,1.0,0
2018-11-14,0.0,0.0,9.0,8.9,0
2018-02-05,0.0,0.0,8.0,7.75,0
2017-08-09,0.0,0.0,13.0,11.9,0
2018-04-05,0.0,0.0,6.0,1.0,0
2019-06-08,1.0,5.64,17.0,9.5,1
2018-04-29,0.0,0.0,12.0,8.0,0
2018-06-06,0.0,0.0,6.0,,0
2018-12-16,0.0,0.0,28.0,1.0,1
2017-11-21,0.0,0.0,17.0,1.75,0
2017-06-26,0.0,0.0,12.0,15.9,0
2017-04-05,4.0,5.93,3.0,1.6,0
2018-01-12,0.0,0.0,4.0,10.75,0
2019-09-23,0.0,0.0,79.0,3.25,0
2017-01-21,0.0,0.0,9.0,5.9,0
2017-09-22,0.0,0.0,3.0,18.5,0
2018-11-02,0.0,0.0,1.0,3.5,0
2019-04-07,0.0,0.0,17.0,36.95,1
2019-02-04,0.0,0.0,20.0,7.5,1
2018-10-30,0.0,0.0,9.0,7.0,0
2018-11-03,0.0,0.0,10.0,7.25,1
2018-10-06,0.0,0.0,47.0,15.9,0
2018-12-11,0.0,0.0,6.0,33.9,1
2018-04-09,1.0,3.33,8.0,3.6,0
2019-06-19,0.0,0.0,5.0,14.45,0
2017-11-18,2.0,4.35,10.0,2.35,0
2018-05-01,0.0,0.0,10.0,1.5,1
2019-05-19,0.0,0.0,7.0,18.5,0
2018-07-01,1.0,5.85,48.0,,0
2018-09-09,0.0,0.0,4.0,65.5,0
2017-04-20,0.0,0.0,12.0,7.9,0
2019-01-07,0.0,0.0,6.0,6.35,0
2019-06-03,0.0,0.0,18.0,20.9,0
2019-06-28,0.0,0.0,3.0,22.95,1
2017-06-17,0.0,0.0,3.0,5.5,0
2018-07-23,0.0,0.0,8.0,10.9,0
2018-06-10,0.0,0.0,8.0,21.5,0
2018-01-17,0.0,0.0,36.0,2.5,0
2018-01-15,0.0,0.0,5.0,6.55,0
2019-05-01,0.0,0.0,157.0,4.9,0
2019-10-06,1.0,3.19,29.0,2.95,0
2019-07-10,2.0,4.44,15.0,1.95,0
2018-05-05,0.0,0.0,2.0,11.9,0
2018-08-05,0.0,0.0,4.0,,0
2018-02-24,0.0,0.0,28.0,7.9,0
2018-01-11,0.0,0.0,10.0,,0
2018-01-24,0.0,0.0,24.0,3.5,0
2018-11-29,0.0,0.0,32.0,6.9,0
2017-05-11,0.0,0.0,25.0,3.15,0
2017-09-23,0.0,0.0,8.0,34.95,0
2019-09-13,0.0,0.0,14.0,2.2,0
2018-07-25,0.0,0.0,9.0,3.95,0
2018-02-17,0.0,0.0,1.0,59.9,0
2017-06-13,0.0,0.0,60.0,8.95,1
2017-08-20,0.0,0.0,11.0,11.5,0
2017-10-02,0.0,0.0,6.0,9.9,0
2018-11-05,0.0,0.0,112.0,17.0,0
2019-04-24,0.0,0.0,17.0,2.85,0
2019-04-17,0.0,0.0,12.0,15.9,0
2017-03-13,0.0,0.0,6.0,10.75,0
2017-12-31,0.0,0.0,14.0,2.25,0
2017-12-16,0.0,0.0,87.0,18.9,0
2017-08-07,7.0,19.12,42.0,2.95,0
2018-02-03,0.0,0.0,2.0,1.25,0
2018-01-07,0.0,0.0,2.0,12.0,0
2019-04-02,0.0,0.0,2.0,16.9,0
2018-08-24,0.0,0.0,6.0,6.75,0
2017-08-02,0.0,0.0,5.0,8.85,1
2018-01-08,0.0,0.0,1.0,3.25,0
2019-09-08,0.0,0.0,1.0,8.95,0
2018-12-15,0.0,0.0,16.0,0.9,0
2019-04-14,0.0,0.0,7.0,11.9,1
2017-11-08,0.0,0.0,8.0,2.95,0
2018-04-05,1.0,11.99,8.0,12.95,0
2018-05-24,0.0,0.0,3.0,12.9,0
2019-08-02,0.0,0.0,9.0,10.95,0
2018-09-16,0.0,0.0,12.0,2.5,0
2018-07-23,0.0,0.0,5.0,18.0,0
2017-07-07,0.0,0.0,13.0,1.85,0
2018-01-20,0.0,0.0,2.0,3.0,0
2017-12-30,0.0,0.0,30.0,9.95,0
2017-07-31,1.0,2.13,12.0,2.3,0
2018-02-25,6.0,24.72,9.0,4.45,0
2017-02-13,0.0,0.0,6.0,2.5,1
2019-10-23,0.0,0.0,6.0,17.9,0
2019-04-19,0.0,0.0,22.0,15.75,0
2018-06-05,1.0,0.65,53.0,0.7,0
2018-01-20,0.0,0.0,4.0,8.5,0
2018-10-17,0.0,0.0,38.0,2.95,1
2019-06-07,0.0,0.0,4.0,5.45,0
2018-03-02,0.0,0.0,10.0,2.45,0
2019-07-17,0.0,0.0,24.0,3.3,1
2017-11-09,0.0,0.0,13.0,3.99,0
2018-12-26,0.0,0.0,3.0,1.45,0
2017-02-13,0.0,0.0,5.0,6.9,0
2018-12-12,0.0,0.0,12.0,4.4,0
2017-05-11,1.0,8.05,12.0,9.5,0
2019-10-21,1.0,12.63,13.0,14.9,0
2019-02-25,0.0,0.0,17.0,14.9,0
2017-06-22,3.0,80.28,23.0,28.9,1
2017-12-28,0.0,0.0,6.0,5.9,0
2019-02-19,0.0,0.0,5.0,0.9,0
2019-10-08,0.0,0.0,7.0,28.9,0
2019-10-19,0.0,0.0,3.0,12.99,0
